user,activity,timestamp,x-axis,y-axis,z-axis,time_s,periodicity,temporal_stability,coordination,magnitude,motion_intensity,vertical_dominance,static_posture
5,Walking,1298632244000,0.8,10.46,11.304889,96.319946,0.5,0.5,1.0,15.422454905180336,0.541758819235915,0.5009946647421578,0.0
5,Walking,1298682293000,0.84,13.99,0.8036005,96.369995,0.5,0.5,1.0,14.03821476412155,0.4917300519946357,0.05140213861474827,0.0
5,Walking,1298732250000,1.42,11.5,-0.95342433,96.419952,0.5,0.5,1.0,11.62649637479133,0.40456649245573456,0.0687230713378805,0.0
5,Walking,1298782299000,3.64,5.94,-1.7297841,96.470001,0.5,0.5,1.0,7.178116259340804,0.24379455209978868,0.15294581086185846,0.0
5,Walking,1298832256000,-1.69,9.04,-2.8738933,96.519958,0.5,0.5,1.0,9.635193962748485,0.3325974735520567,0.21125520734485217,0.0
5,Walking,1298882274000,3.49,6.93,1.8387469,96.569976,0.5,0.5,1.0,7.974082402525045,0.2725621074741361,0.14999468663881177,0.0
5,Walking,1298932201000,2.72,6.28,-2.1111538,96.619903,0.5,0.5,1.0,7.161966934247494,0.24321088832481752,0.19000311199094344,0.0
5,Walking,1298982281000,2.49,9.58,2.5333846,96.669983,0.5,0.5,1.0,10.217364510064089,0.3536380964486756,0.17347927684014575,0.0
5,Walking,1299032268000,5.56,10.95,1.6889231,96.71997,0.5,0.5,1.0,12.396312404812715,0.43238893875113493,0.09280346373391712,0.0
5,Walking,1299082348000,4.33,12.83,0.88532263,96.77005,0.5,0.5,1.0,13.569878266189056,0.47480358313227555,0.04906105854151408,0.0
5,Walking,1299132244000,3.3,14.6,1.7978859,96.819946,0.5,0.5,1.0,15.075887824914949,0.5292333019663283,0.09127303859084325,0.0
5,Walking,1299182293000,4.18,10.5,-2.3018389,96.869995,0.5,0.5,1.0,11.533467055554162,0.4012042563662862,0.1355470931869724,0.0
5,Walking,1299232250000,-2.26,15.75,1.4982382,96.919952,0.5,0.5,1.0,15.981702590898731,0.5619709713539928,0.07680028224810173,0.0
5,Walking,1299282268000,0.57,11.54,1.4982382,96.96997,0.5,0.5,1.0,11.650803307237627,0.40544498588302036,0.11009788172945872,0.0
5,Walking,1299332256000,5.94,3.57,-0.50395286,97.019958,0.5,0.5,1.0,6.9485587343781,0.2354979569901721,0.05032506813195393,0.0
5,Walking,1299382305000,1.73,1.84,-0.29964766,97.070007,0.5,0.5,1.0,2.5432830593827886,0.07628388362177799,0.07743538591897656,1.0
5,Walking,1299432232000,-2.03,3.26,0.92618364,97.119934,0.5,0.5,1.0,3.9504830255303776,0.12714245756436385,0.14899554026865985,0.0
5,Walking,1299482311000,0.89,10.99,6.701211,97.170013,0.5,0.5,1.0,12.902652009045312,0.4506889038033103,0.36064447035445407,0.0
5,Walking,1299532268000,3.49,16.82,8.008764,97.21997,0.5,0.5,1.0,18.95343770421862,0.6693744773477578,0.28280768185070476,0.0
5,Walking,1299582317000,2.03,3.91,7.014479,97.270019,0.5,0.5,1.0,8.283230990467487,0.28373525748646894,0.5414713319971053,0.0
5,Walking,1299632274000,0.61,17.08,-2.1111538,97.319976,0.5,0.5,1.0,17.220785997371152,0.6067535300273204,0.10661771638243536,0.0
5,Walking,1299682293000,2.6,7.55,1.3075534,97.369995,0.5,0.5,1.0,8.091489102374888,0.27680538310610975,0.11412151916183767,0.0
5,Walking,1299732281000,0.5,3.91,-2.4516625,97.419983,0.5,0.5,1.0,4.642063012703108,0.15213732166397537,0.3572986138042641,0.0
5,Walking,1299782299000,2.3,12.45,0.5720546,97.470001,0.5,0.5,1.0,12.67358459416203,0.4424100220964182,0.0373353714561665,0.0
6,Jogging,3107102306000,19.57,1.69,-6.782933,486.769867,0.5,0.5,0.5,20.780981210772726,0.7354249739348409,0.2418767323574222,0.0
6,Jogging,3107152232000,14.37,-1.18,-1.7978859,486.819793,0.5,0.5,0.5,14.530027312755431,0.5095049848203266,0.10363717574925732,0.0
6,Jogging,3107202312000,11.75,-7.55,14.519291,486.869873,0.5,0.5,0.5,20.146334930767953,0.7124877897851188,0.4293197926464716,0.0
6,Jogging,3107252269000,5.24,-5.48,-3.445948,486.91983,0.5,0.5,0.5,8.328418674556653,0.28536841640334604,0.24325572843813517,0.0
6,Jogging,3107302348000,-0.91,-6.17,1.4573772,486.969909,0.5,0.5,0.5,6.404759816189819,0.21584414931826643,0.17070549487133993,0.0
6,Jogging,3107352214000,3.45,-4.9,-1.334794,487.019775,0.5,0.5,0.5,6.139558210688779,0.2062593171781749,0.1378236852391673,0.0
6,Jogging,3107402263000,19.19,-0.84,6.1700177,487.069824,0.5,0.5,0.5,20.175004793514013,0.7135239668526795,0.2354966996745389,0.0
6,Jogging,3107452190000,17.62,9.43,-3.8681788,487.119751,0.5,0.5,0.5,20.355640673502993,0.7200524514178505,0.12511017627839352,0.0
6,Jogging,3107502299000,6.7,4.48,-2.3018389,487.16986,0.5,0.5,0.5,8.38205597222741,0.287306958568847,0.17073627098668742,0.0
6,Jogging,3107552257000,1.65,5.13,-3.568531,487.219818,0.5,0.5,0.5,6.463266472764449,0.21795867830569976,0.3448345470149498,0.0
6,Jogging,3107612346000,-3.11,4.44,-1.7297841,487.279907,0.5,0.5,0.5,5.690154042959892,0.1900170945769922,0.1864034853799666,0.0
6,Jogging,3107612346000,-3.11,4.44,-1.7297841,487.279907,0.5,0.5,0.5,5.690154042959892,0.1900170945769922,0.1864034853799666,0.0
6,Jogging,3107722270000,9.77,4.44,-7.7772183,487.389831,0.5,0.5,0.5,13.253362761422283,0.4633641803534188,0.3537154265506285,0.0
6,Jogging,3107722270000,9.77,4.44,-7.7772183,487.389831,0.5,0.5,0.5,13.253362761422283,0.4633641803534188,0.3537154265506285,0.0
6,Jogging,3107772258000,19.53,10.38,-4.630918,487.439819,0.5,0.5,0.5,22.596696694931406,0.8010479858956705,0.13407049574843174,0.0
6,Jogging,3107872234000,19.31,-0.84,-5.6660647,487.539795,0.5,0.5,0.5,20.141648124832933,0.7123184007345681,0.21947824990462322,0.0
6,Jogging,3107872234000,19.31,-0.84,-5.6660647,487.539795,0.5,0.5,0.5,20.141648124832933,0.7123184007345681,0.21947824990462322,0.0
6,Jogging,3107972240000,7.16,-7.97,1.3075534,487.639801,0.5,0.5,0.5,10.793340349208467,0.37445483217136183,0.07954671647913572,0.0
6,Jogging,3107972240000,7.16,-7.97,1.3075534,487.639801,0.5,0.5,0.5,10.793340349208467,0.37445483217136183,0.07954671647913572,0.0
6,Jogging,3108022227000,1.27,-5.33,-1.8387469,487.689788,0.5,0.5,0.5,5.779514699545249,0.193246739026847,0.2178933580508389,0.0
6,Jogging,3108122264000,7.55,-1.5,-3.3642259,487.789825,0.5,0.5,0.5,8.400625923479202,0.2879781078451187,0.27099763826023193,0.0
6,Jogging,3108122264000,7.55,-1.5,-3.3642259,487.789825,0.5,0.5,0.5,8.400625923479202,0.2879781078451187,0.27099763826023193,0.0
6,Jogging,3108222270000,7.4,8.12,-3.9499009,487.889831,0.5,0.5,0.5,11.67459280316966,0.40630477828425837,0.202872162528425,0.0
6,Jogging,3108222270000,7.4,8.12,-3.9499009,487.889831,0.5,0.5,0.5,11.67459280316966,0.40630477828425837,0.202872162528425,0.0
6,Jogging,3108272258000,3.87,2.6,-2.982856,487.939819,0.5,0.5,0.5,5.534828806452463,0.18440337924434547,0.31555077107748697,0.0
6,Jogging,3108372325000,-5.56,2.26,1.1441092,488.039886,0.5,0.5,0.5,6.109843358182322,0.20518537242281082,0.12763222472483576,0.0
6,Jogging,3108372325000,-5.56,2.26,1.1441092,488.039886,0.5,0.5,0.5,6.109843358182322,0.20518537242281082,0.12763222472483576,0.0
6,Jogging,3108472270000,18.24,10.88,-4.944186,488.139831,0.5,0.5,0.5,21.80635171693321,0.7724835888869679,0.14514323048420583,0.0
6,Jogging,3108472270000,18.24,10.88,-4.944186,488.139831,0.5,0.5,0.5,21.80635171693321,0.7724835888869679,0.14514323048420583,0.0
6,Jogging,3108572246000,19.34,8.35,-3.636633,488.239807,0.5,0.5,0.5,21.377165377493082,0.7569720726102014,0.11608757953285029,0.0
6,Jogging,3108572246000,19.34,8.35,-3.636633,488.239807,0.5,0.5,0.5,21.377165377493082,0.7569720726102014,0.11608757953285029,0.0
6,Jogging,3108622264000,16.4,0.93,-6.238119,488.289825,0.5,0.5,0.5,17.570971192798677,0.6194098120651936,0.26468463604309345,0.0
6,Jogging,3108722240000,7.01,-9.77,4.8216033,488.389801,0.5,0.5,0.5,12.955340921124803,0.45259316971818603,0.2232058071252884,0.0
6,Jogging,3108722240000,7.01,-9.77,4.8216033,488.389801,0.5,0.5,0.5,12.955340921124803,0.45259316971818603,0.2232058071252884,0.0
6,Jogging,3108822215000,4.4,-6.47,-1.4982382,488.489776,0.5,0.5,0.5,7.966531096025373,0.27228919055456846,0.12113594318379671,0.0
6,Jogging,3108822215000,4.4,-6.47,-1.4982382,488.489776,0.5,0.5,0.5,7.966531096025373,0.27228919055456846,0.12113594318379671,0.0
6,Jogging,3108922252000,19.57,13.33,1.607201,488.589813,0.5,0.5,0.5,23.733033835866856,0.8421171216946055,0.04657581471048389,0.0
6,Jogging,3108922252000,19.57,13.33,1.607201,488.589813,0.5,0.5,0.5,23.733033835866856,0.8421171216946055,0.04657581471048389,0.0
6,Jogging,3109022227000,1.76,3.79,-1.9885708,488.689788,0.5,0.5,0.5,4.627754728441498,0.15162019620162703,0.263786180762037,0.0
6,Jogging,3109022227000,1.76,3.79,-1.9885708,488.689788,0.5,0.5,0.5,4.627754728441498,0.15162019620162703,0.263786180762037,0.0
6,Jogging,3109122203000,-10.11,-1.69,10.501288,488.789764,0.5,0.5,0.5,14.674646491787938,0.5147317652262958,0.4708825785994566,0.0
6,Jogging,3109122203000,-10.11,-1.69,10.501288,488.789764,0.5,0.5,0.5,14.674646491787938,0.5147317652262958,0.4708825785994566,0.0
6,Jogging,3109222240000,18.43,12.6,-5.7477865,488.889801,0.5,0.5,0.5,23.053458518182957,0.8175561265443556,0.15628418800690236,0.0
6,Jogging,3109222240000,18.43,12.6,-5.7477865,488.889801,0.5,0.5,0.5,23.053458518182957,0.8175561265443556,0.15628418800690236,0.0
6,Jogging,3109322215000,18.77,4.9,-3.9771416,488.989776,0.5,0.5,0.5,19.80253911261004,0.7000624305898627,0.14385362716325603,0.0
6,Jogging,3109322215000,18.77,4.9,-3.9771416,488.989776,0.5,0.5,0.5,19.80253911261004,0.7000624305898627,0.14385362716325603,0.0
6,Jogging,3109372234000,13.99,0.04,-3.0645783,489.039795,0.5,0.5,0.5,14.32177852631547,0.5019785233660916,0.17927194494296056,0.0
6,Jogging,3109472240000,9.85,-7.82,11.536434,489.139801,0.5,0.5,0.5,17.06646446796629,0.6011760903577781,0.39499632168737214,0.0
6,Jogging,3109472240000,9.85,-7.82,11.536434,489.139801,0.5,0.5,0.5,17.06646446796629,0.6011760903577781,0.39499632168737214,0.0
6,Jogging,3109525920000,-1.57,-11.18,-2.0294318,489.193481,0.5,0.5,0.5,11.470653574703197,0.3989340715046452,0.13731460230173972,0.0
6,Jogging,3109582255000,10.15,-7.59,0.9942854,489.249816,0.5,0.5,0.5,12.712954159307472,0.443832904407536,0.05307303581202659,0.0
6,Jogging,3109632274000,19.57,1.54,5.5162406,489.299835,0.5,0.5,0.5,20.3908168143674,0.7213237763213501,0.20717309223867025,0.0
6,Jogging,3109682323000,17.82,14.37,-2.6423476,489.349884,0.5,0.5,0.5,23.044116403959293,0.8172184868211789,0.07585901559859667,0.0
6,Jogging,3109732280000,1.38,9.51,2.7240696,489.399841,0.5,0.5,0.5,9.988245851281603,0.3453573627010648,0.20009223397828874,0.0
6,Jogging,3109732280000,1.38,9.51,2.7240696,489.399841,0.5,0.5,0.5,9.988245851281603,0.3453573627010648,0.20009223397828874,0.0
6,Jogging,3109732280000,1.38,9.51,2.7240696,489.399841,0.5,0.5,0.5,9.988245851281603,0.3453573627010648,0.20009223397828874,0.0
6,Jogging,3109932750000,5.79,2.03,-3.568531,489.600311,0.5,0.5,0.5,7.09784569414981,0.24089343884411143,0.3133442758935859,0.0
6,Jogging,3109982280000,19.04,13.44,-1.334794,489.649841,0.5,0.5,0.5,23.343883032230007,0.8280525570288148,0.03947366942293147,0.0
6,Jogging,3110032420000,14.75,2.64,-1.9477097,489.699981,0.5,0.5,0.5,15.110449135464972,0.5304824058680099,0.1007208056235987,0.0
6,Jogging,3110082317000,19.53,-1.08,-5.6252036,489.749878,0.5,0.5,0.5,20.352646401425368,0.7199442333880554,0.21441432990386955,0.0
6,Jogging,3110082317000,19.53,-1.08,-5.6252036,489.749878,0.5,0.5,0.5,20.352646401425368,0.7199442333880554,0.21441432990386955,0.0
6,Jogging,2819142345000,-0.99,-6.32,-7.8861814,198.809906,0.5,0.5,0.5,10.154523970807592,0.35136693365074156,0.5189580982154531,0.0
6,Jogging,2819192241000,-4.94,4.25,5.7886477,198.859802,0.5,0.5,0.5,8.716337659517057,0.2993884610700273,0.38645996725148557,0.0
6,Jogging,2819242229000,0.0,13.87,-6.742072,198.90979,0.5,0.5,0.5,15.42181684670078,0.5417357587291336,0.3270933654643215,0.0
6,Jogging,2819292277000,-0.11,8.08,-8.499097,198.959838,0.5,0.5,0.5,11.727452827251492,0.40821522847474023,0.5092604470745625,0.0
6,Jogging,2819342235000,0.61,17.88,-10.691973,199.009796,0.5,0.5,0.5,20.84189978463405,0.7376266736702984,0.36638965431273657,0.0
6,Jogging,2819392284000,2.56,19.57,-5.8567495,199.059845,0.5,0.5,0.5,20.587375129087008,0.728427724462114,0.20926865764781766,0.0
6,Jogging,2819442302000,9.11,15.51,2.3018389,199.109863,0.5,0.5,0.5,18.13424005359897,0.6397672962150782,0.08550080506998722,0.0
6,Jogging,2819492290000,-0.72,8.66,12.367276,199.159851,0.5,0.5,0.5,15.115009614954799,0.5306472292683273,0.5686816132480831,0.0
6,Jogging,2819542277000,3.21,5.98,8.689782,199.209838,0.5,0.5,0.5,11.026187519152938,0.38287032058439996,0.4860116303159618,0.0
6,Jogging,2819592296000,-2.03,6.51,-3.568531,199.259857,0.5,0.5,0.5,7.696454605723404,0.2625281718773294,0.29471213309899347,0.0
6,Jogging,2819642253000,-1.76,16.74,-9.084772,199.309814,0.5,0.5,0.5,19.127422259467792,0.6756625718480954,0.32934011561417503,0.0
6,Jogging,2819692271000,1.76,19.57,0.50395286,199.359832,0.5,0.5,0.5,19.655443736662427,0.6947461562619685,0.023081155446669714,0.0
6,Jogging,2819742259000,6.63,17.43,-7.082581,199.40982,0.5,0.5,0.5,19.948051374045562,0.7053214884962038,0.2274243422461541,0.0
6,Jogging,2819792277000,0.76,4.52,-5.407278,199.459838,0.5,0.5,0.5,7.088487523391996,0.24055521881078057,0.5059546499580198,0.0
6,Jogging,2819842235000,-3.87,-4.82,-3.6774938,199.509796,0.5,0.5,0.5,7.192583725549425,0.24431743066547493,0.2973515781914237,0.0
6,Jogging,2819892284000,0.31,-5.79,-5.202973,199.559845,0.5,0.5,0.5,7.790451080568377,0.2659253625973753,0.46031897975335173,0.0
6,Jogging,2819942241000,-8.88,8.54,9.997335,199.609802,0.5,0.5,0.5,15.866086697803746,0.557792418490602,0.3646355489924664,0.0
6,Jogging,2819992290000,-0.5,14.02,-12.912089,199.659851,0.5,0.5,0.5,19.066526750929782,0.6734617057322225,0.47069288086406064,0.0
6,Jogging,2820042216000,-0.53,11.14,-11.114203,199.709777,0.5,0.5,0.5,15.74503122655554,0.553417270122395,0.4878030185875801,0.0
6,Jogging,2820092296000,3.6,18.47,-11.9450445,199.759857,0.5,0.5,0.5,22.28867398718417,0.7899155270875273,0.3511694509071958,0.0
6,Jogging,2820142223000,-1.04,19.53,-1.0760075,199.809784,0.5,0.5,0.5,19.58724820233961,0.6922814549342629,0.04970928241387197,0.0
6,Jogging,2820192271000,10.53,12.98,10.038197,199.859832,0.5,0.5,0.5,19.49683817983852,0.6890138846349894,0.2992171829592149,0.0
6,Jogging,2820242870000,-3.36,9.58,1.920469,199.910431,0.5,0.5,0.5,10.332192467233709,0.3577881719822723,0.12923340440135278,0.0
6,Jogging,2820292430000,0.04,5.48,1.920469,199.959991,0.5,0.5,0.5,5.80690977887215,0.19423684327722193,0.2581112830040537,0.0
6,Jogging,2820342265000,-3.72,8.77,-2.9556155,200.009826,0.5,0.5,0.5,9.974315163651099,0.34485388421615076,0.19135627840850003,0.0
6,Jogging,2820392375000,2.72,19.46,-12.4489975,200.059936,0.5,0.5,0.5,23.26085851285387,0.8250519112362351,0.3594963296191438,0.0
6,Jogging,2820442210000,3.26,19.57,-4.399372,200.109771,0.5,0.5,0.5,20.32158886490877,0.7188217617739263,0.16156714888020307,0.0
6,Jogging,2820492320000,4.1,9.04,-7.504812,200.159881,0.5,0.5,0.5,12.444026806277138,0.4341134174843515,0.36352048154453914,0.0
6,Jogging,2820552257000,-3.53,-0.61,-6.5513873,200.219818,0.5,0.5,0.5,7.466838390818519,0.2542294556144753,0.6127724228442485,0.0
6,Jogging,2820602245000,-3.64,-6.78,-3.5276701,200.269806,0.5,0.5,0.5,8.465368056643138,0.2903179974456941,0.25292181951931014,0.0
6,Jogging,2820652263000,0.27,-5.86,-1.607201,200.319824,0.5,0.5,0.5,6.082400435223005,0.20419353902307869,0.20772382671618278,0.0
6,Jogging,2820702251000,-7.46,16.63,15.894946,200.369812,0.5,0.5,0.5,24.183833615515052,0.8584097840582249,0.3975232578681606,0.0
6,Jogging,2820752299000,5.41,11.5,-18.687117,200.41986,0.5,0.5,0.5,22.599257549125127,0.8011405394740536,0.5249615298754403,0.0
6,Jogging,2820802257000,-3.98,15.89,-12.340035,200.469818,0.5,0.5,0.5,20.508753345857595,0.7255862009600791,0.38311150545526845,0.0
6,Jogging,2820852275000,1.38,19.38,-9.724928,200.519836,0.5,0.5,0.5,21.727011405280386,0.7696160965590155,0.31900774047033975,0.0
6,Jogging,2820902202000,3.76,18.05,-0.10896278,200.569763,0.5,0.5,0.5,18.437786550652586,0.6507379772389542,0.004971164972023773,0.0
6,Jogging,2820952312000,5.37,6.7,10.228881,200.619873,0.5,0.5,0.5,13.35503300303526,0.4670387139131303,0.45871723336885295,0.0
6,Jogging,2821002238000,-2.03,9.7,9.724928,200.669799,0.5,0.5,0.5,13.884708301047738,0.4861820701933872,0.4532724602733101,0.0
6,Jogging,2821052318000,-1.61,5.09,-1.4573772,200.719879,0.5,0.5,0.5,5.533908953269817,0.18437013420296444,0.17865757143378663,0.0
6,Jogging,2821102245000,-1.33,13.91,-6.3198414,200.769806,0.5,0.5,0.5,15.336146690781032,0.5386394951814265,0.2931302360928717,0.0
6,Jogging,2821152293000,-2.68,19.57,-14.560152,200.819854,0.5,0.5,0.5,24.53905715921262,0.8712481604779948,0.39554718490715424,0.0
6,Jogging,2821202281000,7.59,19.57,-1.920469,200.869842,0.5,0.5,0.5,21.07797905824847,0.7461589757469541,0.06603982212026774,0.0
6,Jogging,2821252269000,-0.27,7.27,-6.1291566,200.91983,0.5,0.5,0.5,9.512747270232904,0.32817204410695994,0.448393180275044,0.0
6,Jogging,2821302257000,-1.04,-2.56,-6.973618,200.969818,0.5,0.5,0.5,7.501103119536753,0.2554678405498514,0.6595299735001274,0.0
6,Jogging,2821352275000,0.34,-8.66,-5.597963,201.019836,0.5,0.5,0.5,10.317382892447531,0.35725292903710437,0.38347562599086765,0.0
6,Jogging,2821402263000,-1.95,-3.15,-3.405087,201.069824,0.5,0.5,0.5,5.031860240265919,0.16622524917785295,0.4003588675341759,0.0
6,Jogging,2821452281000,-0.91,13.67,10.18802,201.119842,0.5,0.5,0.5,17.073158803232634,0.6014180348953919,0.41133768462673487,0.0
6,Jogging,2821502269000,-1.73,13.57,-13.593107,201.16983,0.5,0.5,0.5,19.28497751913258,0.6813568839689532,0.4704619340360155,0.0
6,Jogging,2821552318000,-1.92,16.21,-12.680544,201.219879,0.5,0.5,0.5,20.669946689237882,0.7314119995463328,0.411565079785298,0.0
6,Jogging,2821602275000,0.72,19.57,-8.662541,201.269836,0.5,0.5,0.5,21.413615215014044,0.7582894310534581,0.29919795294308715,0.0
6,Jogging,2821652232000,4.56,13.63,-5.012288,201.319793,0.5,0.5,0.5,15.221482549178448,0.5344953402179901,0.21602559194955143,0.0
6,Jogging,2821702251000,0.57,10.0,7.273266,201.369812,0.5,0.5,0.5,12.378420670940054,0.4317423013918299,0.40761965884454,0.0
6,Jogging,2821752238000,3.79,6.63,11.563675,201.419799,0.5,0.5,0.5,13.857834589344217,0.4852108090459563,0.526011915636216,0.0
6,Jogging,2821802379000,-2.72,5.63,-1.9477097,201.46994,0.5,0.5,0.5,6.548959694140291,0.22105577547779032,0.18914008615050198,0.0
6,Jogging,2821852489000,-0.61,15.43,-7.7772183,201.52005,0.5,0.5,0.5,17.289942871098646,0.6092529757782584,0.3265376418737138,0.0
6,Jogging,2821852489000,-0.61,15.43,-7.7772183,201.52005,0.5,0.5,0.5,17.289942871098646,0.6092529757782584,0.3265376418737138,0.0
6,Jogging,2821952159000,-2.26,17.77,-3.405087,201.61972,0.5,0.5,0.5,18.233900226708737,0.6433691825177834,0.14529867117005799,0.0
6,Jogging,2822002208000,-0.61,4.1,-7.205164,201.669769,0.5,0.5,0.5,8.312429745080316,0.2847905495957868,0.604705398884589,0.0
6,Jogging,2822052287000,-2.91,-2.45,-3.5957718,201.719848,0.5,0.5,0.5,5.234517631804792,0.17354962821462044,0.4015032852443266,0.0
6,Jogging,2822052287000,-2.91,-2.45,-3.5957718,201.719848,0.5,0.5,0.5,5.234517631804792,0.17354962821462044,0.4015032852443266,0.0
6,Jogging,2703592326000,-0.84,8.58,11.75436,83.259887,0.0,0.5,0.5,14.57693311398526,0.5112002393808525,0.5551223271657267,0.0
6,Jogging,2703642314000,-5.82,13.53,-13.443283,83.309875,0.0,0.5,0.5,19.941292782016138,0.7050772216110807,0.40994013925321415,0.0
6,Jogging,2703692271000,-14.25,13.29,-1.525479,83.359832,0.0,0.5,0.5,19.545170405484853,0.6907606925734328,0.052484220196320035,0.0
6,Jogging,2703742320000,-3.41,19.57,-11.795221,83.409881,0.0,0.5,0.5,23.102818841839216,0.8193400916743253,0.33918464528696496,0.0
6,Jogging,2703802287000,2.45,18.89,1.7297841,83.469848,0.0,0.5,0.5,19.12659805173447,0.6756327835941459,0.07498050664136989,0.0
6,Jogging,2703852245000,10.31,3.95,5.938472,83.519806,0.0,0.5,0.5,12.536508672464755,0.4374558676996736,0.2940060020236181,0.0
6,Jogging,2703902293000,7.31,0.38,1.4982382,83.569854,0.0,0.5,0.5,7.471627513730809,0.2544025425727003,0.16306044393112706,0.0
6,Jogging,2703952281000,1.69,1.95,3.173541,83.619842,0.0,0.5,0.5,4.0902276805431015,0.13219306447242313,0.4657697076357551,0.0
6,Jogging,2704002818000,-1.61,7.82,2.3426998,83.670379,0.0,0.5,0.5,8.32062151241841,0.2850866138474266,0.19899426975968637,0.0
6,Jogging,2704002818000,-1.61,7.82,2.3426998,83.670379,0.0,0.5,0.5,8.32062151241841,0.2850866138474266,0.19899426975968637,0.0
6,Jogging,2704372630000,4.1,15.79,0.5720546,84.040191,0.0,0.5,0.5,16.32364378640324,0.5743293013667427,0.02795685043143434,0.0
6,Jogging,2704422404000,-16.28,8.39,-2.8738933,84.089965,0.0,0.5,0.5,18.538871667385393,0.6543913634012101,0.10433867386117349,0.0
6,Jogging,2704472301000,-13.76,19.38,-6.0882955,84.139862,0.0,0.5,0.5,24.53547109992633,0.8711185542629849,0.15520163245035204,0.0
6,Jogging,2704522227000,-0.46,18.85,-2.7240696,84.189788,0.0,0.5,0.5,19.05136885333031,0.6729138738146399,0.12362988995352768,0.0
6,Jogging,2704572246000,3.83,11.26,3.255263,84.239807,0.0,0.5,0.5,12.330986870448326,0.4300279640497884,0.17744433534817983,0.0
6,Jogging,2704622264000,7.7,2.56,5.5162406,84.289825,0.0,0.5,0.5,9.811855602131962,0.33898232237635,0.3496549488254093,0.0
6,Jogging,2704672588000,3.11,1.8,5.053149,84.340149,0.0,0.5,0.5,6.200517302306397,0.20846248129350314,0.5071839234254969,0.0
6,Jogging,2704722270000,4.21,3.15,2.9556155,84.389831,0.0,0.5,0.5,6.031771131586497,0.20236371082196794,0.2865185794985749,0.0
6,Jogging,2704772258000,1.12,14.94,-3.6774938,84.439819,0.0,0.5,0.5,15.426663950739266,0.541910941222794,0.18632020037993274,0.0
6,Jogging,2704822276000,-4.52,19.57,0.95342433,84.489837,0.0,0.5,0.5,20.10781733438605,0.7110956990582815,0.03807084516073163,0.0
6,Jogging,2704872264000,2.68,17.77,-7.6954966,84.539825,0.0,0.5,0.5,19.549321418417865,0.6909107171635896,0.27341839829987513,0.0
6,Jogging,2704922313000,-2.91,7.93,-3.405087,84.589874,0.0,0.5,0.5,9.107558261003275,0.3135278317118703,0.23903588653133281,0.0
6,Jogging,2704972240000,-5.98,-1.76,-3.568531,84.639801,0.0,0.5,0.5,7.182785914807778,0.243963321303574,0.31556096894321983,0.0
6,Jogging,2705022227000,-7.93,-9.53,-5.5162406,84.689788,0.0,0.5,0.5,13.569624547388493,0.4747944133080221,0.2400845593408312,0.0
6,Jogging,2705072215000,-9.58,1.12,8.049625,84.739776,0.0,0.5,0.5,12.562932087718416,0.4384108543759261,0.42932191974883116,0.0
6,Jogging,2705122234000,7.16,7.74,-7.7363577,84.789795,0.0,0.5,0.5,13.077630919335096,0.4570129359675014,0.34176689563702345,0.0
6,Jogging,2705172282000,-10.95,13.38,-6.2789803,84.839843,0.0,0.5,0.5,18.394360375065723,0.6491684822025278,0.20513523280600318,0.0
6,Jogging,2705222240000,-7.27,19.08,0.27240697,84.889801,0.0,0.5,0.5,20.41992912713716,0.7223759442770485,0.010232244225577917,0.0
6,Jogging,2705272258000,2.15,19.57,-14.750836,84.939819,0.0,0.5,0.5,24.600702483849847,0.8734761262090203,0.40445565875143485,0.0
6,Jogging,2705322276000,-3.11,16.32,1.3075534,84.989837,0.0,0.5,0.5,16.66505913262391,0.5866686263018005,0.06305244281791446,0.0
6,Jogging,2705372264000,5.67,7.5,2.3699405,85.039825,0.0,0.5,0.5,9.696159960187344,0.3348008872553815,0.15250640759193984,0.0
6,Jogging,2705422252000,6.4,3.26,2.3426998,85.089813,0.0,0.5,0.5,7.554855548117386,0.2574105437401064,0.19518107082914954,0.0
6,Jogging,2705472270000,5.52,-0.89,7.1234417,85.139831,0.0,0.5,0.5,9.055712100839939,0.3116540242689062,0.5263584723960972,0.0
6,Jogging,2705522136000,1.76,2.56,-0.88532263,85.189697,0.0,0.5,0.5,3.2303244665497792,0.10111471580526589,0.1700802606792347,0.0
6,Jogging,2705572124000,-8.47,19.57,2.070293,85.239685,0.0,0.5,0.5,21.424563311905544,0.758685113691805,0.06875698618845201,0.0
6,Jogging,2705572124000,-8.47,19.57,2.070293,85.239685,0.0,0.5,0.5,21.424563311905544,0.758685113691805,0.06875698618845201,0.0
6,Jogging,2705692332000,-3.45,8.73,-2.1792557,85.359893,0.0,0.5,0.5,9.636625727192195,0.3326492199275403,0.15176661975928415,0.0
6,Jogging,2705852245000,-6.93,-0.89,6.5922484,85.519806,0.0,0.5,0.5,9.605974129014847,0.3315414196078538,0.4574059658548901,0.0
6,Jogging,2705902202000,7.16,9.72,-7.9270425,85.569763,0.0,0.5,0.5,14.44236832367899,0.506336841496758,0.3195480678392215,0.0
6,Jogging,2705952281000,-7.89,17.01,-7.8861814,85.619842,0.0,0.5,0.5,20.341682749313193,0.7195479885578666,0.24053369630168234,0.0
6,Jogging,2706002452000,-4.67,15.24,-11.264028,85.670013,0.0,0.5,0.5,19.517807940052695,0.6897717670440763,0.3613273202820846,0.0
