user,activity,timestamp,x-axis,y-axis,z-axis,time_s,periodicity,temporal_stability,coordination,movement_variability,movement_consistency
7,Jogging,208210041657000,-5.05,3.57,0.5,801.668762,1.0,1.0,0.5,0.8365626330981808,0.7325040264004005
7,Jogging,208210081666000,-15.75,15.02,-3.57,801.708771,1.0,1.0,0.5,0.8449939419661272,0.737533292997009
7,Jogging,207743661500000,-15.75,10.8,0.46,335.288605,1.0,1.0,0.5,0.8467766374008862,0.7255496851685338
7,Jogging,207743701631000,-19.27,20.04,-2.72,335.328736,1.0,1.0,0.5,0.8457466171238158,0.7207995510426651
7,Jogging,207743781495000,-12.3,-1.92,-1.65,335.4086,1.0,1.0,0.5,0.8390103327118323,0.7255233737537541
7,Jogging,207743821656000,-4.67,-7.86,-2.37,335.448761,1.0,1.0,0.5,0.8446180113017311,0.7285607268440972
7,Jogging,207743861512000,-2.15,-4.99,-5.01,335.488617,1.0,1.0,0.5,0.8434713193915756,0.7292079222510638
7,Jogging,207743901643000,1.99,-5.09,-3.91,335.528748,1.0,1.0,0.5,0.841053492632512,0.7227394003043869
7,Jogging,207743981477000,-4.48,8.73,-0.72,335.608582,1.0,1.0,0.5,0.820770813221406,0.7274943029225369
7,Jogging,207744021607000,-4.06,12.91,0.8,335.648712,1.0,1.0,0.5,0.8208110963573216,0.7394314445572693
7,Jogging,207744061524000,-6.47,3.87,-3.91,335.688629,1.0,1.0,0.5,0.793164117706694,0.7146509038031481
7,Jogging,207744101625000,-19.27,4.75,8.12,335.72873,1.0,1.0,0.5,0.7829565512189021,0.7440607610597415
7,Jogging,207744181611000,-18.7,7.86,-3.49,335.808716,1.0,1.0,0.5,0.7875295635981975,0.7150573199826619
7,Jogging,207744221528000,-15.7,11.41,-0.61,335.848633,1.0,1.0,0.5,0.8121170777968655,0.7196868436504631
7,Jogging,207744261750000,-9.77,9.08,0.19,335.888855,1.0,1.0,0.5,0.810763393144136,0.7205606240610336
7,Jogging,207744301728000,-3.79,1.04,5.79,335.928833,1.0,1.0,0.5,0.8080818961649806,0.7266524539825094
7,Jogging,207744381501000,1.95,6.36,-3.26,336.008606,1.0,1.0,0.5,0.8075713085717718,0.7401053150620185
7,Jogging,207744421479000,4.44,4.4,0.91,336.048584,1.0,1.0,0.5,0.8076093178131101,0.7501069383127763
7,Jogging,207744461671000,1.27,2.11,1.27,336.088776,1.0,1.0,0.5,0.8087082569405335,0.7484631940593917
7,Jogging,207744508027000,-10.73,5.01,-0.19,336.135132,1.0,1.0,0.5,0.8109569164064386,0.7452724174171065
7,Jogging,207744551637000,-19.27,19.93,-2.41,336.178742,1.0,1.0,0.5,0.8037651669043793,0.7113037380175149
7,Jogging,207744631410000,-14.1,1.08,-3.41,336.258515,1.0,1.0,0.5,0.7886398801816917,0.6998680051094871
7,Jogging,207744671510000,-7.7,-1.42,-4.02,336.298615,1.0,1.0,0.5,0.7720434907870535,0.721827269858329
7,Jogging,207744711457000,1.88,-6.47,-2.34,336.338562,1.0,1.0,0.5,0.7821525477016433,0.7236621466461839
7,Jogging,207744751618000,1.99,-5.37,-2.91,336.378723,1.0,1.0,0.5,0.7746590279482101,0.7080887787633476
7,Jogging,207744831636000,-0.5,4.9,-1.88,336.458741,1.0,1.0,0.5,0.757464328899964,0.6971672654011036
7,Jogging,207744879029000,-5.6,16.93,-2.98,336.506134,1.0,1.0,0.5,0.7542485875196291,0.7138393139636552
7,Jogging,207744921662000,-7.67,8.01,-1.88,336.548767,1.0,1.0,0.5,0.7496356134226327,0.7119220682207483
7,Jogging,207744961671000,-19.27,-0.84,0.89,336.588776,1.0,1.0,0.5,0.7644246119804501,0.7130434610807936
7,Jogging,207745001710000,-19.23,2.91,-5.05,336.628815,1.0,1.0,0.5,0.7241871360771962,0.7133232223965636
7,Jogging,207745081513000,-15.21,10.04,-0.5,336.708618,1.0,1.0,0.5,0.762265945521665,0.708834671263502
7,Jogging,207745121644000,-8.96,7.12,1.69,336.748749,1.0,1.0,0.5,0.7732324436113733,0.7227931835068335
7,Jogging,207745161622000,-4.44,0.46,8.5,336.788727,1.0,1.0,0.5,0.7700204350776811,0.7076196265058651
7,Jogging,207745206208000,-4.29,8.54,8.43,336.833313,1.0,1.0,0.5,0.7738263754642493,0.7081108324585048
7,Jogging,207745253663000,1.8,7.7,0.23,336.880768,1.0,1.0,0.5,0.7737705109832728,0.7111760998248675
7,Jogging,207745331636000,-1.27,-0.69,0.04,336.958741,1.0,1.0,0.5,0.783703295789259,0.714740750735432
7,Jogging,207745373292000,-16.63,10.73,0.8,337.000397,1.0,1.0,0.5,0.7822330476503683,0.7186693590332842
7,Jogging,207745411469000,-19.27,19.89,0.99,337.038574,1.0,1.0,0.5,0.7701696802013425,0.7097293955078718
7,Jogging,207745451661000,-16.74,6.74,-5.83,337.078766,1.0,1.0,0.5,0.7626913057919759,0.7022844422312917
7,Jogging,207745531465000,-7.4,-3.53,-3.53,337.15857,1.0,1.0,0.5,0.7666130478930068,0.7075748996647174
7,Jogging,207745572480000,-1.42,-4.14,-4.79,337.199585,1.0,1.0,0.5,0.7691128450987882,0.7136547441631257
7,Jogging,207745611604000,4.9,-4.02,-6.63,337.238709,1.0,1.0,0.5,0.7707704145123068,0.7009235177847031
7,Jogging,207745651734000,5.63,-3.87,-2.68,337.278839,1.0,1.0,0.5,0.7690253901857649,0.6998038776448773
7,Jogging,207745691621000,-2.15,1.31,-3.21,337.318726,1.0,1.0,0.5,0.7668936083861913,0.6941901638477914
7,Jogging,207745782472000,-15.17,12.37,-3.91,337.409577,1.0,1.0,0.5,0.7547721736403467,0.7003895519581315
7,Jogging,207745822450000,-19.27,-1.5,7.5,337.449555,1.0,1.0,0.5,0.76001419582546,0.704334968573714
7,Jogging,207745861604000,-16.89,-0.8,-5.18,337.488709,1.0,1.0,0.5,0.7270819471285379,0.7132927826190882
7,Jogging,207745901643000,-19.27,9.92,-1.57,337.528748,1.0,1.0,0.5,0.7392457414245677,0.7227364286128897
7,Jogging,207745981629000,-5.98,4.4,8.88,337.608734,1.0,1.0,0.5,0.7452859880664512,0.7280553485913311
7,Jogging,207746021730000,-3.57,9.51,11.11,337.648835,1.0,1.0,0.5,0.7471275933609187,0.7291094923797402
7,Jogging,207746061677000,-1.38,6.55,-3.87,337.688782,1.0,1.0,0.5,0.7580339221513581,0.7303416672357207
7,Jogging,207746101777000,3.91,4.37,-0.65,337.728882,1.0,1.0,0.5,0.7477326556895327,0.7281529918536739
7,Jogging,207746181642000,0.61,-0.34,-1.27,337.808747,1.0,1.0,0.5,0.7554349863531317,0.734560446185504
7,Jogging,207746221620000,-12.83,4.86,1.65,337.848725,1.0,1.0,0.5,0.7801291501631739,0.7514936105695527
7,Jogging,207746261689000,-19.27,19.5,-1.46,337.888794,1.0,1.0,0.5,0.7799907517768135,0.7528953197431516
7,Jogging,207746301759000,-19.27,9.0,3.53,337.928864,1.0,1.0,0.5,0.7802897983690393,0.7354359475940183
7,Jogging,207746381501000,-6.97,-6.28,-2.18,338.008606,1.0,1.0,0.5,0.7842212840329521,0.744761387138756
7,Jogging,207746421693000,0.95,-2.64,-4.21,338.048798,1.0,1.0,0.5,0.7837617142490167,0.7418049418291597
7,Jogging,207746461701000,7.4,-5.01,-4.25,338.088806,1.0,1.0,0.5,0.7891676367866519,0.7397649568777345
7,Jogging,207746543153000,-3.49,3.11,1.57,338.170258,1.0,1.0,0.5,0.7919491045959697,0.7435978669224071
7,Jogging,207746581513000,-10.73,11.07,-3.6,338.208618,1.0,1.0,0.5,0.7880931132655482,0.7391243077635455
7,Jogging,207746621522000,-11.75,7.08,0.04,338.248627,1.0,1.0,0.5,0.7652875690730273,0.7658440591219496
7,Jogging,208102891542000,-6.78,15.28,-1.88,694.518647,1.0,1.0,0.5,0.7655331629429198,0.7547655322445954
7,Jogging,208102931611000,-3.72,20.04,5.01,694.558716,1.0,1.0,0.5,0.7320972783489772,0.7394988009757645
7,Jogging,208103011598000,0.69,15.79,-5.22,694.638703,1.0,1.0,0.5,0.7270833494866462,0.7456887847771734
7,Jogging,208103051454000,-2.49,0.46,-5.63,694.678559,1.0,1.0,0.5,0.7347475620712502,0.7433708849904722
7,Jogging,208103091523000,-4.79,-3.87,-5.9,694.718628,1.0,1.0,0.5,0.7354619691424454,0.7471499089553396
7,Jogging,208103131440000,-2.53,-5.28,-4.56,694.758545,1.0,1.0,0.5,0.7462807589452444,0.7519095893234108
7,Jogging,208103211488000,-2.64,5.9,3.91,694.838593,1.0,1.0,0.5,0.7469444298654587,0.7216827197102483
7,Jogging,208103251527000,3.72,9.92,15.32,694.878632,1.0,1.0,0.5,0.7339759427823752,0.7475960287284588
7,Jogging,208103291505000,-4.4,14.56,-10.15,694.91861,1.0,1.0,0.5,0.7465418658511367,0.7460228876264835
7,Jogging,208103331483000,-11.22,16.28,-8.28,694.958588,1.0,1.0,0.5,0.7403824079083798,0.7251680453876288
7,Jogging,208103411561000,-5.48,19.61,0.34,695.038666,1.0,1.0,0.5,0.7400906701760005,0.723350286825751
7,Jogging,208103451448000,-2.79,20.04,1.42,695.078553,1.0,1.0,0.5,0.736878209336181,0.7345905156984041
7,Jogging,208103491639000,2.83,18.39,15.79,695.118744,1.0,1.0,0.5,0.7369208101698886,0.7361213927419166
7,Jogging,208103531434000,3.21,4.33,8.88,695.158539,1.0,1.0,0.5,0.742148923355043,0.7353799092341846
7,Jogging,208103611512000,3.6,2.22,3.87,695.238617,1.0,1.0,0.5,0.73751037759689,0.7308334477106992
7,Jogging,208103651612000,0.42,0.89,-0.42,695.278717,1.0,1.0,0.5,0.7339425067464577,0.7198402870068638
7,Jogging,208103691499000,-4.02,6.21,0.08,695.318604,1.0,1.0,0.5,0.7140058747044271,0.7337816163926776
7,Jogging,208103731568000,-8.5,18.35,0.38,695.358673,1.0,1.0,0.5,0.7185958637131976,0.7330618674106215
7,Jogging,208103811311000,1.12,20.04,2.72,695.438416,1.0,1.0,0.5,0.6840535163086627,0.7142862764085977
7,Jogging,208103851472000,-3.41,12.41,-3.41,695.478577,1.0,1.0,0.5,0.6807543281391824,0.7243637870309325
7,Jogging,208103891542000,-3.06,0.76,-5.56,695.518647,1.0,1.0,0.5,0.685744700485799,0.7278099382580568
7,Jogging,208103931611000,-3.68,-6.7,-4.71,695.558716,1.0,1.0,0.5,0.6813339324984761,0.730834148367911
7,Jogging,208103971559000,-3.06,-6.21,-8.92,695.598664,1.0,1.0,0.5,0.6841158995628446,0.7327766647180399
7,Jogging,208104053224000,2.45,8.66,8.77,695.680329,1.0,1.0,0.5,0.6787566104378625,0.7248572969988992
7,Jogging,208104091584000,9.81,13.8,10.5,695.718689,1.0,1.0,0.5,0.6887210622200762,0.734497594116939
7,Jogging,208104131593000,-6.09,6.24,-4.86,695.758698,1.0,1.0,0.5,0.7132946922627001,0.7476472592237049
7,Jogging,208104211305000,-10.31,11.41,-2.03,695.83841,1.0,1.0,0.5,0.7210238416846498,0.7562255705563081
7,Jogging,208104251740000,-6.89,19.84,0.0,695.878845,1.0,1.0,0.5,0.711548225326976,0.7474175402891434
7,Jogging,208104291566000,-4.67,20.04,-0.5,695.918671,1.0,1.0,0.5,0.7180904145548398,0.757588525324564
7,Jogging,208104331605000,1.61,19.95,10.95,695.95871,1.0,1.0,0.5,0.7083951136431645,0.7492220755361099
7,Jogging,208104411592000,3.41,1.31,6.02,696.038697,1.0,1.0,0.5,0.708479956470245,0.7432878361745107
7,Jogging,208104451509000,5.01,4.02,6.93,696.078614,1.0,1.0,0.5,0.7084549907341855,0.7423524229302818
7,Jogging,208104491670000,2.56,-0.5,1.73,696.118775,1.0,1.0,0.5,0.7131318875990275,0.7615387719903889
7,Jogging,208104583161000,-8.5,15.17,-1.73,696.210266,1.0,1.0,0.5,0.7158650599223968,0.7648640741642062
7,Jogging,208104583161000,-8.5,15.17,-1.73,696.210266,1.0,1.0,0.5,0.7154879254030501,0.7480671871808846
7,Jogging,208104661561000,2.37,20.04,3.6,696.288666,1.0,1.0,0.5,0.7056225917689153,0.7418455058174759
7,Jogging,208104701509000,-1.08,14.6,-5.13,696.328614,1.0,1.0,0.5,0.6964486466259695,0.7328977110041687
7,Jogging,208104741639000,-4.4,1.92,-6.05,696.368744,1.0,1.0,0.5,0.6884833609232194,0.7196138836984991
7,Jogging,208104781526000,-5.41,-6.4,-7.31,696.408631,1.0,1.0,0.5,0.6650073284362292,0.7330821457695971
7,Jogging,208104861482000,-1.27,-0.8,-7.27,696.488587,1.0,1.0,0.5,0.6643432837698922,0.7322356252101834
7,Jogging,208104901704000,-1.73,6.63,3.87,696.528809,1.0,1.0,0.5,0.660394793706705,0.7191342341621493
7,Jogging,208104941621000,5.9,11.35,13.76,696.568726,1.0,1.0,0.5,0.6374604286871428,0.7137286821743778
7,Jogging,208104981690000,-6.51,8.92,-6.93,696.608795,1.0,1.0,0.5,0.6361968561481333,0.7378752271577544
7,Jogging,208105021668000,-9.72,15.94,-8.16,696.648773,1.0,1.0,0.5,0.631432538635892,0.7324817115851958
7,Jogging,208105111543000,-6.97,18.73,1.12,696.738648,1.0,1.0,0.5,0.6197253401777217,0.7332647754430712
7,Jogging,208105151521000,-3.76,20.04,5.09,696.778626,1.0,1.0,0.5,0.6200394975160389,0.7375868705737012
7,Jogging,208105191621000,4.25,16.25,10.34,696.818726,1.0,1.0,0.5,0.6142212636237734,0.7340889074964796
7,Jogging,208105231599000,5.43,3.45,1.73,696.858704,1.0,1.0,0.5,0.6132689450351798,0.7352353727643233
7,Jogging,208105311646000,2.96,2.34,5.33,696.938751,1.0,1.0,0.5,0.6128612908411055,0.7352886592763533
7,Jogging,208105351625000,-0.84,0.84,1.84,696.97873,1.0,1.0,0.5,0.6211321774578314,0.7384687922567695
7,Jogging,208105394746000,-3.26,4.99,2.07,697.021851,1.0,1.0,0.5,0.6405159295432856,0.7624817413704121
7,Jogging,208105431611000,-5.71,13.76,-2.15,697.058716,1.0,1.0,0.5,0.6386111056947509,0.7576047204698838
7,Jogging,208105511659000,-0.65,19.89,4.18,697.138764,1.0,1.0,0.5,0.6518884208398884,0.7490226437647372
7,Jogging,208105551454000,-1.5,12.68,-4.14,697.178559,1.0,1.0,0.5,0.6561014979494268,0.7516072640123498
7,Jogging,208105591432000,-4.25,5.63,-4.71,697.218537,1.0,1.0,0.5,0.6586982265904745,0.7516636907220434
7,Jogging,208105631440000,-3.95,-3.49,-5.24,697.258545,1.0,1.0,0.5,0.6463318052961452,0.7891461120060307
7,Jogging,208105711518000,0.34,-2.49,-5.09,697.338623,1.0,1.0,0.5,0.6739974642360457,0.7422272878845076
7,Jogging,208105751618000,-3.76,5.79,1.33,697.378723,1.0,1.0,0.5,0.6776156665753068,0.7475184442417215
7,Jogging,208105791535000,5.05,10.53,13.78,697.41864,1.0,1.0,0.5,0.6615632671727596,0.7635753110735201
7,Jogging,208105831483000,-2.37,13.02,-9.89,697.458588,1.0,1.0,0.5,0.6658512441293003,0.7516547406665507
7,Walking,208376921601000,9.34,8.43,-0.65,594.069488,1.0,0.5,1.0,0.662156455809679,0.7385980400595447
7,Walking,208376961518000,4.29,14.98,3.36,594.109405,1.0,0.5,1.0,0.6498675294003253,0.7358359876885682
7,Walking,208377001710000,0.08,10.08,-2.3,594.149597,1.0,0.5,1.0,0.6533831804903304,0.7411190136088917
7,Walking,208377041505000,0.38,10.8,-3.3,594.189392,1.0,0.5,1.0,0.6574564506730094,0.7468330917294919
7,Walking,208377121766000,3.68,6.32,-1.12,594.269653,1.0,0.5,1.0,0.6629040964511801,0.7526006136215416
7,Walking,208377161531000,5.18,6.28,-1.33,594.309418,1.0,0.5,1.0,0.6614690159161839,0.7525362857536164
7,Walking,208377204835000,5.9,5.33,-0.93,594.352722,1.0,0.5,1.0,0.6581096916288536,0.7659431847607978
7,Walking,208377241670000,5.82,4.33,-0.69,594.389557,1.0,0.5,1.0,0.6497593307267603,0.7669720496214283
7,Walking,208377321656000,9.58,7.5,-0.46,594.469543,1.0,0.5,1.0,0.6580542406096483,0.7685362942269622
7,Walking,208377361512000,10.92,8.77,0.23,594.509399,1.0,0.5,1.0,0.6515230733445152,0.7642531628087457
7,Walking,208377401612000,11.3,7.44,8.39,594.549499,1.0,0.5,1.0,0.6391825443658502,0.750048799911379
7,Walking,208377441560000,14.1,7.12,2.49,594.589447,1.0,0.5,1.0,0.6263029372164155,0.7358031908176995
7,Walking,208377521760000,11.37,7.55,-1.27,594.669647,1.0,0.5,1.0,0.6182312439495251,0.7611530441240937
7,Walking,208377561677000,12.79,14.52,-1.04,594.709564,1.0,0.5,1.0,0.6178815574505178,0.7435492707184753
7,Walking,208377601655000,14.6,20.04,-3.83,594.749542,1.0,0.5,1.0,0.6194525587275177,0.7408697927299082
7,Walking,208377641511000,1.76,13.99,-0.23,594.789398,1.0,0.5,1.0,0.6131805238880992,0.7406754104280078
7,Walking,208377721772000,-1.46,2.76,-3.34,594.869659,1.0,0.5,1.0,0.6176940091461968,0.7617256288631166
7,Walking,208377761506000,-1.84,0.95,-2.79,594.909393,1.0,0.5,1.0,0.6243549243468478,0.7339075297752086
7,Walking,208377801545000,-2.96,1.31,-1.69,594.949432,1.0,0.5,1.0,0.6406933030874029,0.7484882756033857
7,Walking,208377841584000,-3.72,3.34,-1.23,594.989471,1.0,0.5,1.0,0.6403404219867179,0.741763908035082
7,Walking,208377921632000,19.5,14.52,6.85,595.069519,1.0,0.5,1.0,0.6438837785569902,0.7377879999254338
7,Walking,208377961549000,17.43,3.26,-1.08,595.109436,1.0,0.5,1.0,0.6408290866487152,0.7249926376637265
7,Walking,208378001832000,8.35,5.56,-3.06,595.149719,1.0,0.5,1.0,0.6332275586934625,0.7195213395789295
7,Walking,208378041627000,8.77,16.04,6.59,595.189514,1.0,0.5,1.0,0.6295755470987596,0.7353969734466388
7,Walking,208378121736000,2.87,9.92,-2.68,595.269623,1.0,0.5,1.0,0.624515996189611,0.7323612273772483
7,Walking,208378161622000,4.75,10.76,-2.49,595.309509,1.0,0.5,1.0,0.6233110243200184,0.7349342530868017
7,Walking,208378204560000,3.87,5.75,-0.95,595.352447,1.0,0.5,1.0,0.6280219417569803,0.7386533133432837
7,Walking,208378241639000,3.64,4.4,-0.93,595.389526,1.0,0.5,1.0,0.6274927285065861,0.7453200456558576
7,Walking,208378321626000,4.63,4.75,-1.04,595.469513,1.0,0.5,1.0,0.6271903915171055,0.7433718410095271
7,Walking,208378361695000,5.56,5.98,-1.54,595.509582,1.0,0.5,1.0,0.6274239289459451,0.7443375829698107
7,Walking,208378401856000,7.82,8.05,-0.69,595.549743,1.0,0.5,1.0,0.6275128498600984,0.7414638586634565
7,Walking,208378441468000,9.53,9.0,0.0,595.589355,1.0,0.5,1.0,0.6281417014709427,0.7420167338557196
7,Walking,208378521638000,15.24,7.01,8.39,595.669525,1.0,0.5,1.0,0.6255342165332709,0.7394765650119725
7,Walking,208378561646000,16.66,5.75,3.41,595.709533,1.0,0.5,1.0,0.6432073565049139,0.7393275493178794
7,Walking,208378601655000,9.81,7.25,-1.12,595.749542,1.0,0.5,1.0,0.6543625425122239,0.7527966743628153
7,Walking,208378641511000,11.18,11.6,-1.14,595.789398,1.0,0.5,1.0,0.6574769695796531,0.7370095479157318
7,Walking,208378721833000,5.41,15.51,-2.03,595.86972,1.0,0.5,1.0,0.6639366072541629,0.7393468808185124
7,Walking,208378761537000,0.38,6.74,-1.04,595.909424,1.0,0.5,1.0,0.6660406451583664,0.7439921424560675
7,Walking,208378801667000,-0.95,4.94,-2.98,595.949554,1.0,0.5,1.0,0.6726927021695042,0.7311835927028505
7,Walking,208378841554000,-1.8,2.3,-2.64,595.989441,1.0,0.5,1.0,0.680756702231878,0.726947415361012
7,Walking,208378921632000,-4.29,1.61,-0.19,596.069519,1.0,0.5,1.0,0.6499121425083336,0.7285972581453115
7,Walking,208378971406000,9.49,5.71,14.71,596.119293,1.0,0.5,1.0,0.6527182504585566,0.7384650881406026
7,Walking,208379011415000,19.91,13.72,2.22,596.159302,1.0,0.5,1.0,0.6416551360659773,0.7267350426188605
7,Walking,208379051454000,12.3,1.42,2.07,596.199341,1.0,0.5,1.0,0.625732264453517,0.710887339801983
7,Walking,208379093171000,7.82,14.63,5.82,596.241058,1.0,0.5,1.0,0.6197466586252489,0.6905873006463621
7,Walking,208379171479000,0.42,9.19,-2.6,596.319366,1.0,0.5,1.0,0.61781609765359,0.7526102723187919
7,Walking,208379211549000,1.46,9.47,-3.26,596.359436,1.0,0.5,1.0,0.5861577062711615,0.7465565200091718
7,Walking,208379251679000,3.83,8.12,-2.15,596.399566,1.0,0.5,1.0,0.5818713253550483,0.755468125928646
7,Walking,208379301545000,5.67,7.16,-1.23,596.449432,1.0,0.5,1.0,0.5813029915993132,0.7643540128918203
7,Walking,208379341676000,5.9,5.79,-0.72,596.489563,1.0,0.5,1.0,0.5694534807495948,0.7739676862767079
7,Walking,208379381593000,5.52,4.33,-0.38,596.52948,1.0,0.5,1.0,0.5693941331472635,0.7740962115993775
7,Walking,208379442597000,6.17,4.99,0.0,596.590484,1.0,0.5,1.0,0.5810832672589662,0.7748798219314901
7,Walking,208379521516000,9.28,8.12,-0.19,596.669403,1.0,0.5,1.0,0.5757388251458075,0.7571937367173365
7,Walking,208379561616000,10.31,7.63,1.53,596.709503,1.0,0.5,1.0,0.5666340871525595,0.7476381646814564
7,Walking,208379601625000,13.33,7.46,5.86,596.749512,1.0,0.5,1.0,0.5733134996860487,0.7402104347551824
7,Walking,208379641633000,14.48,7.16,-1.14,596.78952,1.0,0.5,1.0,0.5776428364211142,0.7499982527436955
7,Walking,208379721650000,9.3,10.73,-1.23,596.869537,1.0,0.5,1.0,0.5900241530481879,0.7226343430417086
7,Walking,208379761628000,13.72,18.5,-1.84,596.909515,1.0,0.5,1.0,0.6040800481779179,0.738683932200104
7,Walking,208379801667000,9.47,17.39,-4.06,596.949554,1.0,0.5,1.0,0.6084707425146553,0.7443508119227128
7,Walking,208379841706000,1.76,7.4,-3.57,596.989593,1.0,0.5,1.0,0.6126082949467166,0.75739330087775
7,Walking,208313141572000,-1.04,4.99,-2.64,530.289459,1.0,0.5,0.5,0.6281021871471153,0.726221477866058
7,Walking,208313221467000,-3.15,6.17,2.41,530.369354,1.0,0.5,0.5,0.6376253299512953,0.7362644043266492
7,Walking,208313261689000,9.58,8.39,13.25,530.409576,1.0,0.5,0.5,0.6373152586000337,0.7308435901020212
7,Walking,208313301545000,19.91,8.2,-4.37,530.449432,1.0,0.5,0.5,0.6319269516720045,0.7209278732018808
7,Walking,208313341584000,13.21,1.33,-3.49,530.489471,1.0,0.5,0.5,0.6264595248077667,0.7067074230530882
7,Walking,208313421540000,4.06,13.29,8.77,530.569427,1.0,0.5,0.5,0.6166895339835767,0.6961026181146133
7,Walking,208313421540000,4.06,12.49,-4.48,530.569427,1.0,0.5,0.5,0.6047190071504254,0.7218359015385803
7,Walking,208313491731000,1.84,12.49,-4.48,530.639618,1.0,0.5,0.5,0.5998428904045189,0.710621293998219
7,Walking,208313571473000,1.92,4.75,-1.99,530.71936,1.0,0.5,0.5,0.5725870226146124,0.7228704570850175
7,Walking,208313611512000,3.11,4.52,-1.92,530.759399,1.0,0.5,0.5,0.5770954405738445,0.7289686517093313
7,Walking,208313731355000,5.86,6.47,-1.54,530.879242,1.0,0.5,0.5,0.5712394852684279,0.7395035464071184
7,Walking,208313731355000,5.86,6.47,-1.54,530.879242,1.0,0.5,0.5,0.5701349863013534,0.7382841125651198
7,Walking,208313774659000,8.54,8.96,-0.72,530.922546,1.0,0.5,0.5,0.569633812312642,0.7372251417944379
7,Walking,208313811708000,8.81,8.5,-0.5,530.959595,1.0,0.5,0.5,0.5781055839806081,0.7336461757183969
7,Walking,208313851533000,10.19,8.35,1.76,530.99942,1.0,0.5,0.5,0.5769491811667905,0.7316117078516072
7,Walking,208313891572000,14.56,7.97,10.11,531.039459,1.0,0.5,0.5,0.5736916744192124,0.7271941666744408
7,Walking,208313971467000,9.0,5.43,0.0,531.119354,1.0,0.5,0.5,0.5688050255996923,0.7216558279467469
7,Walking,208314012788000,8.81,10.53,-0.5,531.160675,1.0,0.5,0.5,0.5705627369232138,0.7251889503304632
7,Walking,208314051423000,11.8,16.89,-0.38,531.19931,1.0,0.5,0.5,0.5751382774885166,0.7113724350272167
7,Walking,208314091645000,8.92,16.86,-1.76,531.239532,1.0,0.5,0.5,0.586190725028072,0.7192453203898449
7,Walking,208314171540000,0.99,4.71,-1.76,531.319427,1.0,0.5,0.5,0.5989992659061121,0.7293213646526387
7,Walking,208314211457000,-0.5,4.1,-1.92,531.359344,1.0,0.5,0.5,0.6081395212976295,0.741571118635951
7,Walking,208314251588000,-1.99,3.76,-2.07,531.399475,1.0,0.5,0.5,0.6163355936321228,0.7534862360818095
7,Walking,208314291474000,-3.17,3.34,-1.84,531.439361,1.0,0.5,0.5,0.6079418012059754,0.6973822374321794
7,Walking,208314371614000,14.25,9.11,12.3,531.519501,1.0,0.5,0.5,0.6068193652121828,0.7321139632715327
7,Walking,208314413697000,19.15,6.4,-1.04,531.561584,1.0,0.5,0.5,0.6212497846104607,0.743727151512308
7,Walking,208314451417000,8.12,0.53,0.72,531.599304,1.0,0.5,0.5,0.616149421527375,0.7193439480925379
7,Walking,208314491517000,8.77,9.92,3.76,531.639404,1.0,0.5,0.5,0.614755299399163,0.7376199147674974
7,Walking,208314571443000,1.76,8.2,-1.23,531.71933,1.0,0.5,0.5,0.6066004211455676,0.721410086707377
7,Walking,208314611512000,0.99,7.12,-2.3,531.759399,1.0,0.5,0.5,0.5892790680570701,0.7163005699442392
7,Walking,208314651551000,4.06,9.28,-2.03,531.799438,1.0,0.5,0.5,0.5924829634085942,0.7191796653319663
7,Walking,208314691499000,4.86,7.44,-1.38,531.839386,1.0,0.5,0.5,0.5914494033311843,0.7211327657724353
7,Walking,208314731843000,4.99,5.98,-0.95,531.87973,1.0,0.5,0.5,0.592531332442074,0.7232128437029145
7,Walking,208314821870000,5.63,4.75,-0.93,531.969757,1.0,0.5,0.5,0.5915503045037704,0.7288868692828239
7,Walking,208314861512000,6.66,6.47,-1.46,532.009399,1.0,0.5,0.5,0.5861269459294594,0.7223666996347857
7,Walking,208314901673000,8.2,8.28,-0.76,532.04956,1.0,0.5,0.5,0.5843203843773067,0.7220807196875537
7,Walking,208314941468000,9.19,8.73,-0.57,532.089355,1.0,0.5,0.5,0.5854102253931047,0.7117661066941232
7,Walking,208315021730000,13.48,7.78,10.46,532.169617,1.0,0.5,0.5,0.5863787715109362,0.7160031146468752
7,Walking,208315061646000,12.6,5.56,-1.57,532.209533,1.0,0.5,0.5,0.5865357260020568,0.71648793500512
7,Walking,208315101625000,10.31,7.59,0.15,532.249512,1.0,0.5,0.5,0.5869688764384211,0.7149538108911428
7,Walking,208315141877000,8.69,11.92,-0.27,532.289764,1.0,0.5,0.5,0.5866808046968057,0.7149468117962732
7,Walking,208315221467000,7.04,16.09,-3.26,532.369354,1.0,0.5,0.5,0.5774044234765796,0.7237602855981136
7,Walking,208315261689000,1.33,7.67,-1.8,532.409576,1.0,0.5,0.5,0.5784233719881383,0.7270554425329869
7,Walking,208315301484000,-0.53,4.94,-1.8,532.449371,1.0,0.5,0.5,0.5777684368694803,0.7269405243760547
7,Walking,208315341523000,-0.65,3.3,-0.72,532.48941,1.0,0.5,0.5,0.5791933030256651,0.7075273331075657
7,Walking,208315421601000,-2.79,2.91,-0.93,532.569488,1.0,0.5,0.5,0.569292039593897,0.709577271318519
7,Walking,208315461518000,0.61,4.06,2.83,532.609405,1.0,0.5,0.5,0.5729644867998177,0.7063666881056945
7,Walking,208315501618000,15.32,8.54,11.84,532.649505,1.0,0.5,0.5,0.5737007909879589,0.7082889084404077
